Name 	Notes
David	OH Exposure 
Time Stamp Local	Time Stamp UTC	TC 1 (C)	TC 2 (C)	TC 3 (C)	TC 4 (C)	TC 5 (C)	TC 6 (C)	TC 7 (C)	RHT T1 (C)	RHT T2 (C)	RH 1 (C)	RH 2 (C)	N2 (% RH)	O2 (% RH)	NOx (LPM)	VOC (LPM)	Humidifier (LPM)	PAM Downstream (LPM)	Pressure (Psia)
8/20/2013 11:25:06 AM	8/20/2013 4:25:06 PM	22.531	23.472	23.354	1372.000	1372.000	1372.000	1372.000	29.144	28.525	52.681	60.419	-0.006	0.399	0.000	0.000	22.479	22.806	0.000
8/20/2013 11:25:08 AM	8/20/2013 4:25:08 PM	22.531	23.472	23.296	1372.000	1372.000	1372.000	1372.000	29.196	28.558	52.757	60.469	-0.007	0.399	0.000	0.000	23.459	22.969	0.000
8/20/2013 11:25:11 AM	8/20/2013 4:25:11 PM	22.531	23.531	23.296	1372.000	1372.000	1372.000	1372.000	29.173	28.542	52.695	60.436	-0.007	0.399	0.000	0.000	23.459	23.296	0.000
8/20/2013 11:25:13 AM	8/20/2013 4:25:13 PM	22.531	23.531	23.354	1372.000	1372.000	1372.000	1372.000	29.180	28.532	52.750	60.416	-0.006	0.399	0.000	0.000	23.622	23.132	0.000
8/20/2013 11:25:15 AM	8/20/2013 4:25:15 PM	22.473	23.531	23.296	1372.000	1372.000	1372.000	1372.000	29.186	28.558	52.760	60.445	-0.007	0.399	0.000	0.000	23.296	22.479	0.000
8/20/2013 11:25:17 AM	8/20/2013 4:25:17 PM	22.649	23.531	23.296	1372.000	1372.000	1372.000	1372.000	29.173	28.565	52.767	60.442	-0.007	0.398	0.000	0.000	22.806	22.315	0.000
8/20/2013 11:25:20 AM	8/20/2013 4:25:20 PM	22.649	23.589	23.296	1372.000	1372.000	1372.000	1372.000	29.180	28.558	52.757	60.442	-0.007	0.399	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:25:22 AM	8/20/2013 4:25:22 PM	22.649	23.531	23.354	1372.000	1372.000	1372.000	1372.000	29.176	28.571	52.826	60.455	-0.006	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:25:24 AM	8/20/2013 4:25:24 PM	22.649	23.589	23.296	1372.000	1372.000	1372.000	1372.000	29.219	28.545	52.879	60.413	-0.007	0.399	0.000	0.000	23.785	22.642	0.000
8/20/2013 11:25:26 AM	8/20/2013 4:25:26 PM	22.649	23.531	23.354	1372.000	1372.000	1372.000	1372.000	29.186	28.571	52.921	60.459	-0.007	0.399	0.000	0.000	22.806	22.806	0.000
8/20/2013 11:25:28 AM	8/20/2013 4:25:28 PM	22.708	23.531	23.354	1372.000	1372.000	1372.000	1372.000	29.183	28.568	52.951	60.439	-0.007	0.399	0.000	0.000	22.969	22.806	0.000
8/20/2013 11:25:30 AM	8/20/2013 4:25:30 PM	22.649	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.190	28.601	52.967	60.452	-0.007	0.399	0.000	0.000	23.459	22.806	0.000
8/20/2013 11:25:32 AM	8/20/2013 4:25:32 PM	22.708	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.186	28.575	52.941	60.459	-0.006	0.400	0.000	0.000	23.132	22.479	0.000
8/20/2013 11:25:34 AM	8/20/2013 4:25:34 PM	22.708	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.209	28.561	52.938	60.439	-0.008	0.399	0.000	0.000	23.296	22.642	0.000
8/20/2013 11:25:36 AM	8/20/2013 4:25:36 PM	22.767	23.589	23.296	1372.000	1372.000	1372.000	1372.000	29.196	28.565	52.912	60.442	-0.007	0.400	0.000	0.000	23.132	22.152	0.000
8/20/2013 11:25:38 AM	8/20/2013 4:25:38 PM	22.767	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.180	28.575	52.823	60.465	-0.007	0.399	0.000	0.000	22.806	22.806	0.000
8/20/2013 11:25:41 AM	8/20/2013 4:25:41 PM	22.767	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.199	28.578	52.810	60.475	-0.007	0.400	0.000	0.000	23.622	22.806	0.000
8/20/2013 11:25:43 AM	8/20/2013 4:25:43 PM	22.767	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.209	28.584	52.800	60.469	-0.008	0.399	0.000	0.000	23.132	22.806	0.000
8/20/2013 11:25:45 AM	8/20/2013 4:25:45 PM	22.825	23.589	23.296	1372.000	1372.000	1372.000	1372.000	29.196	28.591	52.770	60.488	-0.006	0.400	0.000	0.000	23.459	23.132	0.000
8/20/2013 11:25:48 AM	8/20/2013 4:25:48 PM	22.825	23.589	23.296	1372.000	1372.000	1372.000	1372.000	29.226	28.591	52.750	60.498	-0.008	0.399	0.000	0.000	22.969	22.642	0.000
8/20/2013 11:25:50 AM	8/20/2013 4:25:50 PM	22.825	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.206	28.601	52.773	60.501	-0.007	0.398	0.000	0.000	23.459	22.806	0.000
8/20/2013 11:25:52 AM	8/20/2013 4:25:52 PM	22.884	23.648	23.354	1372.000	1372.000	1372.000	1372.000	29.186	28.591	52.796	60.495	-0.007	0.399	0.000	0.000	23.459	22.642	0.000
8/20/2013 11:25:54 AM	8/20/2013 4:25:54 PM	22.825	23.648	23.354	1372.000	1372.000	1372.000	1372.000	29.222	28.719	52.741	60.577	-0.007	0.398	0.000	0.000	23.785	22.969	0.000
8/20/2013 11:25:57 AM	8/20/2013 4:25:57 PM	22.884	23.648	23.354	1372.000	1372.000	1372.000	1372.000	29.196	28.568	52.836	60.501	-0.009	0.399	0.000	0.000	23.459	22.806	0.000
8/20/2013 11:25:59 AM	8/20/2013 4:25:59 PM	22.767	23.589	23.354	1372.000	1372.000	1372.000	1372.000	29.229	28.604	52.813	60.508	-0.006	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:26:01 AM	8/20/2013 4:26:01 PM	22.943	23.648	23.413	1372.000	1372.000	1372.000	1372.000	29.242	28.601	52.849	60.518	-0.007	0.399	0.000	0.000	22.969	22.315	0.000
8/20/2013 11:26:03 AM	8/20/2013 4:26:03 PM	22.943	23.648	23.413	1372.000	1372.000	1372.000	1372.000	29.229	28.611	52.931	60.515	-0.007	0.399	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:26:06 AM	8/20/2013 4:26:06 PM	22.884	23.648	23.472	1372.000	1372.000	1372.000	1372.000	29.209	28.637	53.027	60.547	-0.007	0.399	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:26:08 AM	8/20/2013 4:26:08 PM	22.884	23.648	23.472	1372.000	1372.000	1372.000	1372.000	29.236	28.604	53.040	60.515	-0.007	0.399	0.000	0.000	23.132	22.806	0.000
8/20/2013 11:26:10 AM	8/20/2013 4:26:10 PM	22.767	23.589	23.531	1372.000	1372.000	1372.000	1372.000	29.239	28.601	52.984	60.498	-0.007	0.400	0.001	0.000	22.152	23.296	0.000
8/20/2013 11:26:12 AM	8/20/2013 4:26:12 PM	22.884	23.648	23.472	1372.000	1372.000	1372.000	1372.000	29.232	28.601	53.000	60.498	-0.008	0.399	0.000	0.000	23.132	22.969	0.000
8/20/2013 11:26:14 AM	8/20/2013 4:26:14 PM	22.943	23.648	23.472	1372.000	1372.000	1372.000	1372.000	29.216	28.607	53.004	60.508	-0.007	0.399	0.000	0.000	23.132	22.479	0.000
8/20/2013 11:26:16 AM	8/20/2013 4:26:16 PM	22.884	23.531	23.472	1372.000	1372.000	1372.000	1372.000	29.222	28.631	52.997	60.538	-0.007	0.399	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:26:18 AM	8/20/2013 4:26:18 PM	22.884	23.472	23.589	1372.000	1372.000	1372.000	1372.000	29.216	28.644	53.030	60.541	-0.007	0.400	0.000	0.000	23.132	22.969	0.000
8/20/2013 11:26:20 AM	8/20/2013 4:26:20 PM	22.943	23.472	23.531	1372.000	1372.000	1372.000	1372.000	29.252	28.634	53.037	60.495	-0.008	0.399	0.000	0.000	23.622	23.132	0.000
8/20/2013 11:26:22 AM	8/20/2013 4:26:22 PM	22.825	23.354	23.589	1372.000	1372.000	1372.000	1372.000	29.226	28.627	53.014	60.498	-0.007	0.399	0.000	0.000	23.785	23.296	0.000
8/20/2013 11:26:25 AM	8/20/2013 4:26:25 PM	22.825	23.296	23.589	1372.000	1372.000	1372.000	1372.000	29.239	28.647	53.020	60.505	-0.007	0.399	0.000	0.000	23.622	23.132	0.000
8/20/2013 11:26:27 AM	8/20/2013 4:26:27 PM	22.825	23.237	23.531	1372.000	1372.000	1372.000	1372.000	29.249	28.637	52.918	60.508	-0.007	0.399	0.000	0.000	22.806	23.785	0.000
8/20/2013 11:26:29 AM	8/20/2013 4:26:29 PM	22.884	23.178	23.589	1372.000	1372.000	1372.000	1372.000	29.236	28.640	52.912	60.501	-0.007	0.400	0.000	0.000	22.806	22.969	0.000
8/20/2013 11:26:31 AM	8/20/2013 4:26:31 PM	22.825	23.178	23.531	1372.000	1372.000	1372.000	1372.000	29.245	28.660	52.879	60.501	-0.008	0.399	0.000	0.000	23.296	22.806	0.000
8/20/2013 11:26:33 AM	8/20/2013 4:26:33 PM	22.825	23.178	23.531	1372.000	1372.000	1372.000	1372.000	29.245	28.647	52.800	60.485	-0.007	0.399	0.000	0.000	22.969	22.642	0.000
8/20/2013 11:26:35 AM	8/20/2013 4:26:35 PM	22.767	23.119	23.531	1372.000	1372.000	1372.000	1372.000	29.285	28.670	52.721	60.498	-0.007	0.399	0.000	0.000	22.969	23.296	0.000
8/20/2013 11:26:37 AM	8/20/2013 4:26:37 PM	22.767	23.178	23.472	1372.000	1372.000	1372.000	1372.000	29.285	28.677	52.681	60.485	-0.007	0.399	0.000	0.000	23.459	22.806	0.000
8/20/2013 11:26:40 AM	8/20/2013 4:26:40 PM	22.767	23.119	23.413	1372.000	1372.000	1372.000	1372.000	29.245	28.654	52.642	60.472	-0.007	0.399	0.000	0.000	23.459	23.132	0.000
8/20/2013 11:26:42 AM	8/20/2013 4:26:42 PM	22.767	23.060	23.413	1372.000	1372.000	1372.000	1372.000	29.259	28.667	52.504	60.488	-0.007	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:26:44 AM	8/20/2013 4:26:44 PM	22.708	23.060	23.413	1372.000	1372.000	1372.000	1372.000	29.301	28.660	52.550	60.465	-0.008	0.399	0.000	0.000	23.459	22.969	0.000
8/20/2013 11:26:46 AM	8/20/2013 4:26:46 PM	22.708	23.060	23.413	1372.000	1372.000	1372.000	1372.000	29.295	28.693	52.464	60.505	-0.007	0.399	0.000	0.000	23.296	22.969	0.000
8/20/2013 11:26:48 AM	8/20/2013 4:26:48 PM	22.590	23.060	23.354	1372.000	1372.000	1372.000	1372.000	29.288	28.673	52.412	60.495	-0.008	0.399	0.000	0.000	22.969	22.806	0.000
8/20/2013 11:26:51 AM	8/20/2013 4:26:51 PM	22.649	22.943	23.354	1372.000	1372.000	1372.000	1372.000	29.259	28.667	52.353	60.465	-0.007	0.400	0.000	0.000	22.806	22.479	0.000
8/20/2013 11:26:53 AM	8/20/2013 4:26:53 PM	22.590	22.943	23.296	1372.000	1372.000	1372.000	1372.000	29.282	28.673	52.237	60.488	-0.007	0.400	0.000	0.000	23.132	22.969	0.000
8/20/2013 11:26:55 AM	8/20/2013 4:26:55 PM	22.590	22.767	23.354	1372.000	1372.000	1372.000	1372.000	29.268	28.680	52.228	60.488	-0.007	0.400	0.000	0.000	22.969	22.642	0.000
8/20/2013 11:26:57 AM	8/20/2013 4:26:57 PM	22.531	22.767	23.354	1372.000	1372.000	1372.000	1372.000	29.278	28.683	52.195	60.492	-0.007	0.398	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:26:59 AM	8/20/2013 4:26:59 PM	22.531	22.590	23.296	1372.000	1372.000	1372.000	1372.000	29.298	28.667	52.188	60.469	-0.007	0.400	0.000	0.000	23.132	22.806	0.000
8/20/2013 11:27:01 AM	8/20/2013 4:27:01 PM	22.590	22.531	23.296	1372.000	1372.000	1372.000	1372.000	29.282	28.700	52.178	60.462	-0.007	0.399	0.000	0.000	23.132	22.806	0.000
8/20/2013 11:27:03 AM	8/20/2013 4:27:03 PM	22.473	22.473	23.296	1372.000	1372.000	1372.000	1372.000	29.295	28.663	52.228	60.442	-0.009	0.398	0.000	0.000	23.296	22.969	0.000
8/20/2013 11:27:06 AM	8/20/2013 4:27:06 PM	22.473	22.473	23.296	1372.000	1372.000	1372.000	1372.000	29.311	28.693	52.165	60.459	-0.007	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:27:08 AM	8/20/2013 4:27:08 PM	22.473	22.531	23.296	1372.000	1372.000	1372.000	1372.000	29.308	28.703	52.201	60.449	-0.006	0.400	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:27:10 AM	8/20/2013 4:27:10 PM	22.473	22.649	23.296	1372.000	1372.000	1372.000	1372.000	29.315	28.677	52.195	60.462	-0.007	0.399	0.000	0.000	23.459	23.132	0.000
8/20/2013 11:27:12 AM	8/20/2013 4:27:12 PM	22.473	22.531	23.237	1372.000	1372.000	1372.000	1372.000	29.318	28.680	52.175	60.459	-0.007	0.399	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:27:14 AM	8/20/2013 4:27:14 PM	22.414	22.531	23.237	1372.000	1372.000	1372.000	1372.000	29.315	28.693	52.188	60.459	-0.007	0.399	0.000	0.000	23.132	22.969	0.000
8/20/2013 11:27:16 AM	8/20/2013 4:27:16 PM	22.355	22.531	23.178	1372.000	1372.000	1372.000	1372.000	29.315	28.690	52.175	60.462	-0.007	0.399	0.000	0.000	22.642	22.969	0.000
8/20/2013 11:27:19 AM	8/20/2013 4:27:19 PM	22.355	22.414	23.178	1372.000	1372.000	1372.000	1372.000	29.338	28.693	52.185	60.442	-0.008	0.400	0.000	0.000	22.642	22.315	0.000
8/20/2013 11:27:21 AM	8/20/2013 4:27:21 PM	22.355	22.414	23.119	1372.000	1372.000	1372.000	1372.000	29.318	28.709	52.188	60.439	-0.007	0.398	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:27:23 AM	8/20/2013 4:27:23 PM	22.296	22.296	23.119	1372.000	1372.000	1372.000	1372.000	29.331	28.696	52.119	60.429	-0.006	0.400	0.000	0.000	22.969	23.296	0.000
8/20/2013 11:27:25 AM	8/20/2013 4:27:25 PM	22.296	22.296	23.060	1372.000	1372.000	1372.000	1372.000	29.347	28.683	52.099	60.403	-0.008	0.400	0.000	0.000	22.642	22.642	0.000
8/20/2013 11:27:27 AM	8/20/2013 4:27:27 PM	22.179	22.355	23.119	1372.000	1372.000	1372.000	1372.000	29.341	28.690	52.086	60.406	-0.007	0.399	0.000	0.000	23.132	23.132	0.000
8/20/2013 11:27:29 AM	8/20/2013 4:27:29 PM	22.238	22.355	23.119	1372.000	1372.000	1372.000	1372.000	29.351	28.680	52.060	60.409	-0.009	0.399	0.000	0.000	23.132	22.806	0.000
8/20/2013 11:27:31 AM	8/20/2013 4:27:31 PM	22.238	22.296	23.060	1372.000	1372.000	1372.000	1372.000	29.361	28.683	52.043	60.383	-0.006	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:27:33 AM	8/20/2013 4:27:33 PM	22.238	22.355	23.060	1372.000	1372.000	1372.000	1372.000	29.351	28.693	52.063	60.399	-0.008	0.399	0.000	0.000	22.969	22.806	0.000
8/20/2013 11:27:36 AM	8/20/2013 4:27:36 PM	22.238	22.296	23.119	1372.000	1372.000	1372.000	1372.000	29.344	28.723	52.001	60.419	-0.007	0.399	0.000	0.000	22.479	22.969	0.000
8/20/2013 11:27:38 AM	8/20/2013 4:27:38 PM	22.120	22.120	23.119	1372.000	1372.000	1372.000	1372.000	29.347	28.726	51.968	60.419	-0.007	0.399	0.000	0.000	22.315	23.459	0.000
8/20/2013 11:27:40 AM	8/20/2013 4:27:40 PM	22.179	22.120	23.119	1372.000	1372.000	1372.000	1372.000	29.380	28.693	51.974	60.399	-0.008	0.400	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:27:42 AM	8/20/2013 4:27:42 PM	22.179	22.179	23.178	1372.000	1372.000	1372.000	1372.000	29.384	28.709	51.968	60.396	-0.007	0.399	0.000	0.000	23.132	23.132	0.000
8/20/2013 11:27:44 AM	8/20/2013 4:27:44 PM	22.120	22.238	23.178	1372.000	1372.000	1372.000	1372.000	29.370	28.703	51.928	60.390	-0.006	0.400	0.000	0.000	22.806	22.969	0.000
8/20/2013 11:27:46 AM	8/20/2013 4:27:46 PM	22.061	22.355	23.119	1372.000	1372.000	1372.000	1372.000	29.390	28.700	51.941	60.419	-0.007	0.399	0.000	0.000	22.642	23.459	0.000
8/20/2013 11:27:48 AM	8/20/2013 4:27:48 PM	22.120	22.355	23.178	1372.000	1372.000	1372.000	1372.000	29.347	28.713	51.935	60.386	-0.008	0.400	0.000	0.000	22.806	23.132	0.000
8/20/2013 11:27:51 AM	8/20/2013 4:27:51 PM	22.061	22.414	23.119	1372.000	1372.000	1372.000	1372.000	29.367	28.690	51.912	60.367	-0.007	0.399	0.000	0.000	22.315	23.622	0.000
8/20/2013 11:27:53 AM	8/20/2013 4:27:53 PM	22.002	22.414	23.178	1372.000	1372.000	1372.000	1372.000	29.397	28.683	51.961	60.350	-0.007	0.400	0.000	0.000	22.642	22.806	0.000
8/20/2013 11:27:55 AM	8/20/2013 4:27:55 PM	22.061	22.296	23.119	1372.000	1372.000	1372.000	1372.000	29.390	28.709	51.991	60.373	-0.007	0.399	0.000	0.000	23.132	23.132	0.000
8/20/2013 11:27:57 AM	8/20/2013 4:27:57 PM	22.002	22.355	23.119	1372.000	1372.000	1372.000	1372.000	29.384	28.732	52.034	60.357	-0.007	0.399	0.000	0.000	22.642	22.806	0.000
8/20/2013 11:27:59 AM	8/20/2013 4:27:59 PM	22.002	22.414	23.119	1372.000	1372.000	1372.000	1372.000	29.400	28.713	52.040	60.344	-0.006	0.400	0.000	0.000	22.969	22.969	0.000
8/20/2013 11:28:02 AM	8/20/2013 4:28:02 PM	21.944	22.355	23.060	1372.000	1372.000	1372.000	1372.000	29.361	28.723	52.027	60.294	-0.007	0.399	0.000	0.000	23.296	22.806	0.000
8/20/2013 11:28:04 AM	8/20/2013 4:28:04 PM	22.002	22.179	23.119	1372.000	1372.000	1372.000	1372.000	29.416	28.732	52.057	60.334	-0.007	0.399	0.000	0.000	22.969	22.806	0.000
8/20/2013 11:28:06 AM	8/20/2013 4:28:06 PM	21.944	22.296	23.060	1372.000	1372.000	1372.000	1372.000	29.407	28.739	52.093	60.344	-0.006	0.399	0.000	0.000	22.969	22.806	0.000
8/20/2013 11:28:08 AM	8/20/2013 4:28:08 PM	21.944	22.296	23.060	1372.000	1372.000	1372.000	1372.000	29.403	28.716	52.126	60.314	-0.008	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:28:11 AM	8/20/2013 4:28:11 PM	21.944	22.296	23.060	1372.000	1372.000	1372.000	1372.000	29.393	28.716	52.126	60.281	-0.007	0.399	0.000	0.000	22.969	22.642	0.000
8/20/2013 11:28:13 AM	8/20/2013 4:28:13 PM	21.767	22.355	23.060	1372.000	1372.000	1372.000	1372.000	29.420	28.739	52.316	60.304	-0.008	0.399	0.000	0.000	23.132	23.132	0.000
8/20/2013 11:28:15 AM	8/20/2013 4:28:15 PM	21.944	22.414	23.060	1372.000	1372.000	1372.000	1372.000	29.400	28.726	52.353	60.248	-0.007	0.400	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:28:17 AM	8/20/2013 4:28:17 PM	21.885	22.531	23.119	1372.000	1372.000	1372.000	1372.000	29.393	28.729	52.329	60.258	-0.007	0.400	0.000	0.000	22.806	23.296	0.000
8/20/2013 11:28:20 AM	8/20/2013 4:28:20 PM	21.885	22.590	23.060	1372.000	1372.000	1372.000	1372.000	29.400	28.739	52.435	60.274	-0.007	0.398	0.000	0.000	22.806	23.296	0.000
8/20/2013 11:28:22 AM	8/20/2013 4:28:22 PM	21.885	22.649	23.119	1372.000	1372.000	1372.000	1372.000	29.387	28.723	52.500	60.242	-0.007	0.399	0.000	0.000	22.969	23.949	0.000
8/20/2013 11:28:24 AM	8/20/2013 4:28:24 PM	21.709	22.590	23.060	1372.000	1372.000	1372.000	1372.000	29.380	28.736	52.625	60.222	-0.007	0.398	0.000	0.000	22.806	22.315	0.000
8/20/2013 11:28:26 AM	8/20/2013 4:28:26 PM	21.826	22.649	23.060	1372.000	1372.000	1372.000	1372.000	29.393	28.736	52.648	60.232	-0.006	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:28:28 AM	8/20/2013 4:28:28 PM	21.885	22.649	23.002	1372.000	1372.000	1372.000	1372.000	29.420	28.742	52.563	60.228	-0.007	0.399	0.000	0.000	22.806	22.969	0.000
8/20/2013 11:28:30 AM	8/20/2013 4:28:30 PM	21.826	22.590	23.002	1372.000	1372.000	1372.000	1372.000	29.413	28.729	52.570	60.199	-0.007	0.400	0.000	0.000	22.969	23.296	0.000
8/20/2013 11:28:32 AM	8/20/2013 4:28:32 PM	21.826	22.649	23.002	1372.000	1372.000	1372.000	1372.000	29.436	28.752	52.514	60.235	-0.007	0.399	0.000	0.000	22.479	22.479	0.000
8/20/2013 11:28:35 AM	8/20/2013 4:28:35 PM	21.709	22.708	22.943	1372.000	1372.000	1372.000	1372.000	29.407	28.778	52.491	60.245	-0.008	0.398	0.000	0.000	23.296	22.806	0.000
8/20/2013 11:28:37 AM	8/20/2013 4:28:37 PM	21.767	22.767	23.002	1372.000	1372.000	1372.000	1372.000	29.423	28.752	52.428	60.222	-0.007	0.398	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:28:39 AM	8/20/2013 4:28:39 PM	21.767	22.708	23.002	1372.000	1372.000	1372.000	1372.000	29.397	28.742	52.399	60.163	-0.007	0.399	0.000	0.000	22.806	22.806	0.000
8/20/2013 11:28:41 AM	8/20/2013 4:28:41 PM	21.709	22.649	23.002	1372.000	1372.000	1372.000	1372.000	29.413	28.772	52.399	60.212	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:28:43 AM	8/20/2013 4:28:43 PM	21.767	22.590	22.943	1372.000	1372.000	1372.000	1372.000	29.430	28.765	52.389	60.202	-0.007	0.399	0.000	0.000	22.969	23.296	0.000
8/20/2013 11:28:45 AM	8/20/2013 4:28:45 PM	21.826	22.649	23.002	1372.000	1372.000	1372.000	1372.000	29.407	28.772	52.408	60.186	-0.007	0.399	0.000	0.000	22.315	22.642	0.000
8/20/2013 11:28:47 AM	8/20/2013 4:28:47 PM	21.709	22.708	22.943	1372.000	1372.000	1372.000	1372.000	29.426	28.742	52.412	60.209	-0.007	0.400	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:28:50 AM	8/20/2013 4:28:50 PM	21.767	22.767	22.943	1372.000	1372.000	1372.000	1372.000	29.426	28.769	52.520	60.199	-0.007	0.400	0.000	0.000	22.806	23.132	0.000
8/20/2013 11:28:52 AM	8/20/2013 4:28:52 PM	21.826	22.825	22.943	1372.000	1372.000	1372.000	1372.000	29.436	28.798	52.540	60.215	-0.007	0.399	0.000	0.000	22.969	22.642	0.000
8/20/2013 11:28:54 AM	8/20/2013 4:28:54 PM	21.826	22.943	22.943	1372.000	1372.000	1372.000	1372.000	29.453	28.811	52.547	60.205	-0.007	0.399	0.000	0.000	23.296	23.132	0.000
8/20/2013 11:28:56 AM	8/20/2013 4:28:56 PM	21.826	23.002	22.943	1372.000	1372.000	1372.000	1372.000	29.433	28.759	52.514	60.150	-0.007	0.399	0.000	0.000	22.642	22.969	0.000
8/20/2013 11:28:59 AM	8/20/2013 4:28:59 PM	21.767	22.943	22.943	1372.000	1372.000	1372.000	1372.000	29.420	28.772	52.556	60.186	-0.007	0.400	0.000	0.000	22.642	23.296	0.000
8/20/2013 11:29:01 AM	8/20/2013 4:29:01 PM	21.885	23.060	23.002	1372.000	1372.000	1372.000	1372.000	29.433	28.785	52.500	60.166	-0.009	0.400	0.000	0.000	23.296	22.806	0.000
8/20/2013 11:29:03 AM	8/20/2013 4:29:03 PM	21.885	23.060	23.002	1372.000	1372.000	1372.000	1372.000	29.420	28.739	52.464	60.127	-0.007	0.400	0.000	0.000	22.969	22.969	0.000
8/20/2013 11:29:05 AM	8/20/2013 4:29:05 PM	21.885	23.119	23.002	1372.000	1372.000	1372.000	1372.000	29.407	28.762	52.458	60.117	-0.007	0.399	0.000	0.000	22.642	22.969	0.000
8/20/2013 11:29:08 AM	8/20/2013 4:29:08 PM	21.944	23.178	23.060	1372.000	1372.000	1372.000	1372.000	29.456	28.752	52.353	60.127	-0.008	0.399	0.000	0.000	22.479	23.132	0.000
8/20/2013 11:29:10 AM	8/20/2013 4:29:10 PM	21.826	23.119	23.060	1372.000	1372.000	1372.000	1372.000	29.443	28.792	52.287	60.136	-0.008	0.398	0.000	0.000	22.969	23.296	0.000
8/20/2013 11:29:12 AM	8/20/2013 4:29:12 PM	22.002	23.178	23.060	1372.000	1372.000	1372.000	1372.000	29.426	28.755	52.129	60.123	-0.007	0.399	0.000	0.000	23.296	22.806	0.000
8/20/2013 11:29:14 AM	8/20/2013 4:29:14 PM	21.944	23.237	23.060	1372.000	1372.000	1372.000	1372.000	29.430	28.788	52.027	60.117	-0.007	0.399	0.000	0.000	23.132	22.806	0.000
8/20/2013 11:29:16 AM	8/20/2013 4:29:16 PM	22.002	23.237	23.119	1372.000	1372.000	1372.000	1372.000	29.423	28.759	52.004	60.087	-0.007	0.399	0.000	0.000	23.132	22.479	0.000
8/20/2013 11:29:19 AM	8/20/2013 4:29:19 PM	22.002	23.237	23.119	1372.000	1372.000	1372.000	1372.000	29.446	28.795	51.981	60.107	-0.007	0.399	0.000	0.000	22.806	22.806	0.000
8/20/2013 11:29:21 AM	8/20/2013 4:29:21 PM	21.944	23.237	23.119	1372.000	1372.000	1372.000	1372.000	29.436	28.788	52.014	60.110	-0.007	0.399	0.000	0.000	23.132	23.132	0.000
8/20/2013 11:29:23 AM	8/20/2013 4:29:23 PM	22.061	23.354	23.178	1372.000	1372.000	1372.000	1372.000	29.439	28.798	51.991	60.097	-0.007	0.400	0.000	0.000	22.642	22.806	0.000
8/20/2013 11:29:25 AM	8/20/2013 4:29:25 PM	22.061	23.354	23.178	1372.000	1372.000	1372.000	1372.000	29.436	28.788	52.001	60.064	-0.007	0.400	0.000	0.000	22.479	23.132	0.000
8/20/2013 11:29:27 AM	8/20/2013 4:29:27 PM	22.061	23.413	23.178	1372.000	1372.000	1372.000	1372.000	29.433	28.811	52.027	60.090	-0.008	0.399	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:29:29 AM	8/20/2013 4:29:29 PM	22.061	23.354	23.178	1372.000	1372.000	1372.000	1372.000	29.436	28.769	52.086	60.064	-0.007	0.399	0.000	0.000	23.785	23.132	0.000
8/20/2013 11:29:31 AM	8/20/2013 4:29:31 PM	22.120	23.472	23.178	1372.000	1372.000	1372.000	1372.000	29.436	28.811	52.119	60.077	-0.007	0.399	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:29:34 AM	8/20/2013 4:29:34 PM	22.179	23.472	23.237	1372.000	1372.000	1372.000	1372.000	29.439	28.792	52.241	60.051	-0.008	0.399	0.000	0.000	23.296	22.642	0.000
8/20/2013 11:29:36 AM	8/20/2013 4:29:36 PM	22.120	23.472	23.237	1372.000	1372.000	1372.000	1372.000	29.446	28.808	52.303	60.031	-0.007	0.399	0.000	0.000	23.459	23.132	0.000
8/20/2013 11:29:38 AM	8/20/2013 4:29:38 PM	22.179	23.472	23.237	1372.000	1372.000	1372.000	1372.000	29.469	28.785	52.320	60.074	-0.007	0.398	0.000	0.000	23.132	22.642	0.000
